#bitsize(pq) p q pq min
32 45247 61331 2775043757 0.06682761595584452
32 45263 87337 3953134631 0.5032685750047676
32 45289 67369 3051074641 0.5037887080106884
32 45337 75583 3426706471 0.14872734597884119
32 45641 58631 2675977471 0.30889806599589065
32 46199 72559 3352153241 0.2575241129961796
32 47441 76679 3637728439 0.2127411930123344
32 47701 49367 2354855267 0.19633402198087424
32 47791 89087 4257556817 0.3321647280245088
32 48121 58481 2814164201 0.19796100101666525
32 48187 77933 3755357471 0.07526216999394819
32 48857 50539 2469183923 0.02237732702633366
32 49123 81839 4020177197 0.03010368999093771
32 49459 50923 2518600657 0.08213710301788524
32 49459 82567 4083681253 0.07826526300050318
32 49537 60449 2994462113 0.8546098349615932
32 49613 65837 3266371081 0.1666704710223712
32 49807 60343 3005503801 0.08962947799591348
32 50047 72977 3652279919 0.305916556972079
32 50341 50891 2561903831 0.052356667001731694
32 50587 82729 4185011923 0.21532445499906316
32 50857 61493 3127349501 0.3815560989896767
32 50873 77747 3955223131 0.06726320902816951
32 50893 83389 4243916377 0.38558404898503795
32 51241 73291 3755504131 0.595721400983166
32 51503 62143 3200550929 0.08654484199360013
32 51581 65003 3352919743 0.05012358399108052
32 52147 57901 3019363447 0.5530437589623034
32 52369 64333 3369054877 0.5804682910093106
32 52967 64067 3393436789 0.15827612002613023
32 53087 58937 3128788519 0.12839979998534545
32 54941 67523 3709781143 0.2872187109896913
32 55147 56597 3121154759 0.13906770898029208
32 56123 66137 3711806851 0.950752142991405
32 57527 58417 3360554759 0.6841825610026717
32 57947 66067 3828384449 0.1313399490318261
32 58363 64439 3760853357 0.2942908210097812
32 60037 63809 3830900933 0.2394857150502503
32 60397 65809 3974666173 0.06186191499000415
32 61027 65617 4004408659 0.41029777500079945
32 61837 64577 3993247949 0.2092818639939651
32 61871 65479 4051251209 0.028630725981201977
33 36847 130927 4824267169 0.10373263998189941
33 37423 128021 4790929883 0.6632443289854564
33 38219 115327 4407682613 0.4988943390198983
33 38371 115571 4434574841 0.29840066301403567
33 39023 124909 4874323907 0.11337950296001509
33 39163 111317 4359507671 0.14279562403680757
33 39541 119489 4724714549 0.677998500992544
33 40883 126001 5151298883 0.3660579129937105
33 42697 102701 4385024597 0.05969424400245771
33 42839 127609 5466641951 0.3165079550235532
33 43853 109943 4821330379 0.8355143590015359
33 43987 115769 5092331003 0.5479448909754865
33 44053 112153 4940676109 0.18645750195719302
33 44879 110183 4944902857 0.36076310399221256
33 46817 101839 4767796463 0.024258095014374703
33 47543 113117 5377921531 0.18046573700848967
33 47917 101293 4853656681 0.39944344700779766
33 48563 103889 5045161507 0.3377276760293171
33 49121 130829 6426451309 0.04156253702240065
33 49559 114319 5665535321 0.05665417201817036
33 49711 129919 6458403409 0.015446864999830723
33 49787 112339 5593021793 0.30140797997592017
33 49807 127583 6354526481 0.2844632859923877
33 50497 100913 5095803761 0.3338199310237542
33 51193 113149 5792436757 0.04992463695816696
33 52051 85601 4455617651 0.05771398695651442
33 52387 95467 5001229729 0.7643787220004015
33 53569 110951 5943534119 0.11927573999855667
33 53923 128591 6934012493 0.5249617719673552
33 54083 98873 5347348459 0.8942986190086231
33 54367 100357 5456109019 0.1336813850211911
33 54493 119069 6488427017 0.024399293994065374
33 54667 81677 4465036559 0.5393731209915131
33 54673 95063 5197379399 0.5506888450472616
33 54751 126323 6916310573 0.19597006699768826
33 55207 123863 6838104641 0.35557220899499953
33 56113 98251 5513158363 0.6437743449932896
33 56443 103231 5826667333 0.2196620969916694
33 57367 78017 4475601239 0.1458892829832621
33 58427 100459 5869517993 0.04556596803013235
33 58439 111857 6536811223 0.3398827349883504
33 58771 79613 4678935623 0.3157105839927681
33 59387 86209 5119693883 0.09300490596797317
33 59513 112207 6677775191 0.032275759032927454
33 59879 90439 5415396881 0.7811244929907843
33 60013 81293 4878636809 0.3749849610030651
33 60647 95891 5815501477 0.28490244603017345
33 60757 116411 7072783127 0.04320807399926707
33 61283 114217 6999560411 0.18191087403101847
33 61543 94841 5836799663 0.1008376509998925
33 61651 102881 6342716531 0.24445315398043022
33 61651 107467 6625448017 0.09626863902667537
33 61843 116447 7201431821 0.15531203302089125
33 61933 72383 4482896339 0.2536825289716944
33 62141 93949 5838084809 1.0096202369895764
33 62347 79967 4985702549 0.09897433902369812
33 62383 90659 5655580397 0.13331689301412553
33 64217 67433 4330344961 0.04883372300537303
33 64231 77659 4988115229 0.1994514960097149
33 64663 84263 5448698369 1.1944409539573826
33 65413 103619 6778029647 0.12715634802589193
33 65809 117773 7750523357 0.49048452300485224
33 65993 110771 7310110603 0.3988839539815672
33 66067 106591 7042147597 0.32553447800455615
33 66529 99679 6631544191 0.6850570660317317
33 66629 66821 4452216409 0.5358946300111711
33 67453 87473 5900316269 0.15005921199917793
33 68207 71987 4910017309 0.1451926739537157
33 68227 104761 7147528747 0.1406981199979782
33 68281 110977 7577620537 0.4558682259521447
33 69653 77719 5413361507 0.24814607598818839
33 70321 117259 8245770139 0.2419200720032677
33 70937 113779 8071140923 0.1015065890387632
33 70979 85853 6093760087 0.34122734697302803
33 71537 93419 6682915003 0.6500833429745398
33 71947 97213 6994183711 0.33679833402857184
33 72043 92927 6694739861 0.5549633110058494
33 73433 79259 5820226147 0.05159868305781856
33 73571 108869 8009601199 0.19429656001739204
33 73597 91801 6756278197 0.03199570399010554
33 73999 94219 6972111781 0.035641075985040516
33 75289 97453 7337138917 0.20175411098171026
33 75983 84499 6420487517 0.19868147105444223
33 76003 84719 6438898157 0.08104120899224654
33 76847 81463 6260187161 0.09663089999230579
33 77269 84319 6515244811 0.020998472988139838
33 77489 106103 8221815367 0.010368302988354117
33 77587 86131 6682645897 0.3841599089791998
33 78137 86077 6725798549 0.15215547196567059
33 79139 98887 7825818293 0.7110429339809343
33 79769 101531 8099026339 0.9095951630151831
33 80141 95419 7646974079 0.7619992080144584
33 82013 87973 7214929649 0.12990907399216667
33 82231 85361 7019320391 0.6249563180026598
33 82591 87383 7217049353 0.9855196480057202
33 83431 85661 7146782891 0.843002367997542
33 84631 90679 7674254449 0.13866116700228304
33 84871 92683 7866098893 0.19302032800624147
33 88069 94397 8313449393 0.05215635901549831
33 89459 93901 8400289559 0.08696922700619325
34 65587 251561 16499131307 0.7002910190494731
34 66083 233183 15409432189 0.9375919839949347
34 66301 154501 10243570801 0.8958296950440854
34 66751 238031 15888807281 0.21586953999940306
34 66931 205847 13777545557 0.16627877403516322
34 67181 151901 10204861081 1.786856363993138
34 67213 227977 15323018101 2.0213997319806367
34 67547 131101 8855479247 0.17666619701776654
34 67939 154211 10476941129 0.7733612770098262
34 68737 182593 12550895041 0.8813923149718903
34 68947 141619 9764205193 0.49635035399114713
34 69911 155719 10886471009 1.0170091479667462
34 70207 131311 9218951377 0.20441107999067754
34 70271 185467 13032951557 0.6487735900445841
34 70571 231041 16304794411 1.5273240840178914
34 70949 168677 11967464473 0.3357259730109945
34 71263 166081 11835430303 3.6088353830273263
34 71437 221401 15816223237 0.8414814909920096
34 71821 233509 16770849889 0.1662039639777504
34 72379 166189 12028593631 0.8580375040182844
34 72559 127973 9285592907 0.5117064850055613
34 72739 170327 12389415653 1.0558215400087647
34 73019 168227 12283767313 0.35120631800964475
34 73607 177481 13063843967 2.0273273709462956
34 73727 150967 11130344009 0.27639823994832113
34 74357 151561 11269621277 0.04147999198175967
34 74861 185831 13911494491 0.06084971799282357
34 74887 184447 13812682489 0.04749675601487979
34 74923 134353 10066129819 0.05836063000606373
34 75703 153641 11631084623 0.1726215579546988
34 76603 180097 13795970491 1.2717728730058298
34 77267 120233 9290043211 0.23488387797260657
34 77267 204797 15824049799 0.08995556796435267
34 77359 186283 14410666597 0.5744547580252402
34 77801 152461 11861618261 1.0094580600271001
34 78283 208309 16307053447 0.2154468420194462
34 79601 214141 17045837741 0.10580074397148564
34 80897 199373 16128677581 0.5849237890215591
34 80929 173209 14017631161 0.3186242940137163
34 81049 121157 9819653693 0.7330958179663867
34 81331 126491 10287639521 0.10455943999113515
34 81439 145069 11814274291 2.4250839710002765
34 81703 155461 12701630083 1.346998103952501
34 82307 159707 13145004049 0.7914979829802178
34 82471 160033 13198081543 1.09686413500458
34 82493 117977 9732276661 0.39764036796987057
34 83117 123049 10227463733 0.38621211401186883
34 83203 158261 13167789983 0.2091498370282352
34 84431 103561 8743758791 1.064844082982745
34 84761 130147 11031389867 1.0914291249937378
34 84967 128393 10909168031 0.11163259897148237
34 85243 126757 10805146951 1.6029383789864369
34 85571 137849 11795876779 1.1841673589660786
34 88817 124171 11028495707 0.2796022780239582
34 89867 154127 13850931109 1.1813374710036442
34 89867 164431 14776920677 1.777460559969768
34 90599 100673 9120873127 0.7463876080000773
34 90631 123059 11152960229 0.4463179830345325
34 90793 121531 11034164083 0.33922721596900374
34 90847 170497 15489140959 0.18345714500173926
34 90907 145601 13236150107 0.959964214998763
34 91081 160877 14652838037 1.2838904559612274
34 91309 126823 11580081307 1.6981639909790829
34 91433 156899 14345746267 0.6828500470146537
34 91753 152567 13998479951 0.18326008500298485
34 91943 99709 9167544587 0.8295771999983117
34 92189 158573 14618686297 1.4064386350219138
34 92461 171439 15851421379 1.382050410960801
34 92593 146777 13590522761 0.5981166810379364
34 93529 150967 14119792543 0.019362511986400932
34 93703 133321 12492577663 0.5869320700294338
34 94597 155137 14675494789 0.731071743008215
34 94723 115613 10951210199 0.22522071498678997
34 95003 120847 11480827541 0.6914715759921819
34 95063 170299 16189133837 1.8152463029837236
34 95191 109913 10462728383 1.0311380490311421
34 96001 111829 10735695829 0.9295836960081942
34 96263 160001 15402176263 0.34389969904441386
34 97303 167269 16275775507 0.6343867999967188
34 97849 105137 10287550313 0.23487023799680173
34 98101 132383 12986904683 0.17422232998069376
34 98227 137507 13506900089 0.5528445999952964
34 98939 137363 13590557857 0.4396084349718876
34 100297 153077 15353163869 0.09803791000740603
34 103141 115637 11926915817 0.11670416704146191
34 103903 154643 16067871629 1.8590732190059498
34 104047 108863 11326868561 0.17572581704007462
34 104701 112459 11774569759 0.08564188895979896
34 108089 130783 14136203687 0.05322489404352382
34 109049 131779 14370368171 0.9030640380224213
34 109363 154073 16849885499 0.17332560900831595
34 109751 120721 13249250471 0.6057608079863712
34 113749 149717 17030159033 0.7173781449673697
34 114553 134263 15380229439 0.06949298502877355
34 117503 135389 15908613667 0.9446964469971135
34 118901 132851 15796116751 0.5246913540177047
34 119233 126097 15034923601 0.3347420389764011
34 124153 133153 16531344409 0.691173802013509
34 125821 132367 16654548307 0.20542996702715755
34 130279 130483 16999194757 0.01950953295454383
35 69847 262079 18305431913 1.269913059019018
35 73637 255947 18847169239 1.1071169240167364
35 73643 260171 19159772953 0.23956146696582437
35 75937 228421 17345605477 0.5060520289698616
35 76961 258691 19909118051 1.2079982759896666
35 77383 238079 18423267257 0.29866421199403703
35 80363 214733 17256588079 0.21176914701936767
35 81331 218987 17810431697 0.9605391999939457
35 81707 230507 18834035449 0.08240433799801394
35 82007 261281 21426870967 0.08518555900081992
35 82457 231109 19056554813 0.09116099600214511
35 82487 232459 19174845533 0.5479610710171983
35 83077 228793 19007436061 0.8613987480057403
35 83101 233939 19440564839 0.08714458299800754
35 84731 254537 21567174547 0.7723621929762885
35 87013 249143 21678679859 0.6932246840442531
35 87557 245561 21500584477 0.15667512599611655
35 87701 259009 22715348309 1.4630596739589237
35 88211 229693 20261449223 0.24742175196297467
35 90947 191677 17432448119 0.15947030897950754
35 91079 250979 22858916341 1.2220818239729851
35 93407 224473 20967349511 0.43497688602656126
35 93419 217429 20311999751 1.3734049320337363
35 96763 207443 20072807009 0.7354949619621038
35 97553 203821 19883350013 1.1100309469620697
35 97871 181523 17765837533 0.03757561999373138
35 98639 250451 24704236189 0.12333776900777593
35 99173 256651 25452849623 0.15578639402519912
35 102217 205171 20971964107 0.4543936519767158
35 102913 201037 20689320781 0.13392854196717963
35 102913 203969 20991061697 1.6083576289820485
35 103979 171007 17781136853 1.7375216729706153
35 104087 182681 19014717247 0.05415500298840925
35 104369 187081 19525456889 0.1330043409834616
35 107183 189151 20273771633 0.1523554140003398
35 107747 242393 26117118571 0.35462535999249667
35 109471 202751 22195354721 0.017318654980044812
35 109517 255313 27961113821 0.06119917205069214
35 111317 207833 23135346061 0.11203591898083687
35 111751 181721 20307503471 2.324061340012122
35 112289 199909 22447581701 0.1379877509898506
35 112501 177209 19936189709 2.0135581999784335
35 113117 176261 19938115537 0.4294291919795796
35 114203 211943 24204526429 0.21062441903632134
35 114299 249367 28502398733 1.164821191050578
35 117877 210101 24766075577 1.8332971460185945
35 118571 152311 18059667581 0.7228807970532216
35 118903 170707 20297574421 0.17769870499614626
35 120277 226099 27194509423 0.2788334849756211
35 120647 179593 21667356671 0.5473777379957028
35 121229 247001 29943684229 0.7621519200038165
35 121453 160907 19542637871 0.43912458699196577
35 122743 222127 27264534361 0.7983546640025452
35 123379 164839 20337670981 0.07076712598791346
35 123787 232633 28796941171 0.7035156100173481
35 124171 171707 21321029897 1.9440294210216962
35 124739 199403 24873330817 2.8451206830213778
35 124951 251219 31390065269 0.2521044969907962
35 125017 165479 20687688143 0.9090225170366466
35 125117 259991 32529293947 0.17412286199396476
35 125329 156733 19643190157 0.45423878001747653
35 126211 239383 30212767813 1.3535588439553976
35 126337 226313 28591705481 0.9926046039909124
35 126443 231079 29218321997 1.054824243998155
35 126923 260713 33090476099 0.1328570150071755
35 127219 247249 31454770531 0.0578643279732205
35 128119 212633 27242327327 0.3068736830027774
35 128563 242533 31180770079 0.7090576359769329
35 129229 243301 31441544929 0.2163494259584695
35 129401 144719 18726783319 0.07495452096918598
35 129803 136993 17782102379 0.4115530949784443
35 130099 195809 25474555091 0.7396673980401829
35 131009 250721 32846707489 0.8475363170146011
35 134731 169777 22874224987 1.7728515359922312
35 134887 156719 21139355753 0.5117969840066507
35 134951 190837 25753643987 1.5527420879807323
35 136067 139969 19045161923 0.1276265300111845
35 137183 172993 23731698719 0.027280076988972723
35 139609 149497 20871126673 0.11205286596668884
35 142939 221603 31675711217 0.3417872290010564
35 143261 183059 26225215399 0.6249666339717805
35 144701 184369 26678378669 1.187833009986207
35 146309 196871 28803999139 1.2383030310156755
35 146849 151121 22191967729 0.6723830880364403
35 147163 156887 23087961581 0.2478751699673012
35 148139 210247 31145780333 0.7613476130063646
35 148927 166987 24868872949 0.2885941980057396
35 149921 207061 31042792181 0.6660268600098789
35 150551 208283 31357213933 1.2181728139985353
35 151241 175993 26617357313 0.22002118302043527
35 151343 186113 28166899759 1.0207688500522636
35 151703 179657 27254505871 0.16309309395728633
35 151769 170749 25914404981 0.2285139420419
35 154883 182587 28279622321 0.4759309850051068
35 155381 165083 25650761623 0.02533480600686744
35 155893 160117 24961119481 0.0802546960185282
35 160073 173053 27701112869 0.9320100389886647
35 160169 170207 27261884983 0.7789073190069757
35 168601 179233 30218863033 2.0160035059670918
35 174257 179903 31349357071 0.5527243000105955
36 131249 484327 63567434423 0.7259799829917029
36 131561 404513 53218134793 0.8331626030267216
36 131759 449921 59281141039 0.47836708003887907
36 132961 410411 54568656971 1.4215637979796156
36 133073 290621 38673808333 0.4962240280001424
36 133451 487381 65041481831 0.9677165670436807
36 134471 433117 58241676107 1.3357793879695237
36 134789 418289 56380756021 2.5474909239565022
36 135701 503717 68354900617 1.5366863530362025
36 136193 402869 54867937717 1.6475718279834837
36 136277 499637 68089031449 1.5361013269866817
36 136361 319811 43609747771 4.292662129970267
36 137191 422249 57928762559 0.74523986101849
36 140009 396031 55447904279 6.17059320298722
36 140143 485647 68060027521 3.31057079997845
36 142057 476087 67631490959 0.426160263014026
36 143111 321301 45981707411 3.9332867059856653
36 144073 340283 49025592659 0.7389330070000142
36 144161 307423 44318407103 0.3244011250208132
36 144709 335411 48536990399 0.4505492490134202
36 145361 441479 64173828919 1.2829535490018316
36 145679 254279 37043110441 1.4579765659873374
36 148091 427913 63370064083 1.9389530750340782
36 148633 361843 53781810619 1.4822392869973555
36 148691 294337 43765262867 3.461584070988465
36 148991 260959 38880542369 0.1419508890248835
36 149033 252319 37603857527 0.5341714230016805
36 149519 322627 48238866413 0.6146114979637787
36 149561 392593 58716601673 1.3893114239908755
36 151673 412073 62500348129 0.339372475980781
36 154291 313129 48312986539 0.6988406999735162
36 155443 434927 67606357661 2.0922527789953165
36 156307 415963 65017928641 1.048037136963103
36 157321 289319 45515954399 4.410780796024483
36 157457 371669 58521885733 2.0969695299863815
36 157679 429851 67778475829 1.1205735270050354
36 158371 308663 48883267973 0.8458181329770014
36 160009 425291 68050387619 0.7129360520048067
36 160367 399769 64109755223 1.5491057130275294
36 161123 400429 64518321767 1.6700591819826514
36 161683 277301 44834857583 0.4574793240171857
36 162119 350213 56776181347 0.2239284889656119
36 162529 271003 44045846587 1.9728340319707058
36 162881 282313 45983423753 1.514889166050125
36 163307 292933 47838009431 2.508504713012371
36 166781 369647 61650096307 0.14272600295953453
36 166849 247391 41276940959 0.021360996994189918
36 168089 285709 48024540101 2.0772517239674926
36 168409 217717 36665502253 0.09814485197421163
36 169627 378439 64193472253 2.0899977769586258
36 169919 398303 67679247457 0.8703914429643191
36 170887 251197 42926301739 1.1203785630059429
36 171179 328777 56279718083 2.9568410040228628
36 171889 345817 59442138313 1.8194431639858522
36 172999 352097 60912428903 0.45679678302258253
36 173347 305857 53019393379 5.285195165022742
36 173993 312311 54339927823 0.16313992301002145
36 174673 379319 66256787687 0.5370881470153108
36 176089 253423 44625002647 0.5955137929995544
36 176321 240853 42467441813 1.1093023900175467
36 176357 362339 63901019023 0.3585764729650691
36 176777 365537 64618534249 1.7605284480378032
36 176923 270379 47836263817 1.5800442959880456
36 177433 318377 56490586241 0.8462725710123777
36 177883 215953 38414367499 0.22066940902732313
36 177949 254929 45364360621 1.6688646329566836
36 178103 195787 34870252061 0.1453978480421938
36 180361 298777 53887718497 0.9988690669997595
36 180679 259691 46920710189 1.2878973910119385
36 181889 234007 42563299223 1.8128570260014385
36 183587 298373 54777403951 0.8719248750130646
36 184903 228197 42194309891 0.7498618660029024
36 185099 370661 68608980439 0.3023239250178449
36 187349 214561 40197788789 1.1706096719717607
36 187361 246319 46150574159 2.3931229450390674
36 189473 246713 46745452249 3.0325721540139057
36 189743 267863 50825129209 0.336108542047441
36 192103 282559 54280431577 1.3203201030264609
36 194269 295007 57310714883 0.6886943070567213
36 195341 215297 42056331277 0.2785039749578573
36 195359 322271 62958540289 1.5880143159884028
36 195407 345953 67601637871 3.2182020529871807
36 198013 259949 51473281337 0.29893134004669264
36 199933 279709 55923059497 4.411532869038638
36 203869 228509 46585901321 1.4885349810356274
36 205703 326113 67082422439 0.1647192329983227
36 206303 234743 48428185129 1.3667729449807666
36 209837 290107 60875182559 0.5895790620124899
36 210671 227629 47954829059 1.0924182509770617
36 211093 300301 63391438993 2.8177240419900045
36 211129 280013 59118864677 4.46973082103068
36 216133 226669 48990650977 2.230963997018989
36 216649 297113 64369234337 1.3442055699997582
36 217081 235349 51089796269 0.38625045598018914
36 219787 294397 64704633439 0.6087709640269168
36 222793 306689 68328162377 2.0974288799916394
36 225167 246899 55593507133 0.09258787200087681
36 235181 241013 56681678353 0.5983037729747593
36 242509 257611 62472985999 1.336643127957359
36 252017 265819 66990906923 1.04972353996709
37 140603 514793 72381440179 0.11379958898760378
37 143831 483467 69537542077 1.550335158011876
37 155009 495791 76852067119 1.123729076993186
37 159571 454721 72560284691 1.43763406900689
37 165877 506731 84055018087 2.4946406050003134
37 170021 404497 68772984437 0.5480051729828119
37 173183 429733 74422450139 0.3041072720079683
37 173183 464351 80417699233 0.1034300519968383
37 176503 396919 70057394257 3.5045131299993955
37 176713 417457 73770078841 2.7765766969532706
37 181751 515839 93754254089 0.08344939001835883
37 184553 490453 90514572509 2.8506212800275534
37 185177 427423 79148908871 2.298296349006705
37 185359 372443 69035662037 0.06607932201586664
37 188273 371417 69927792841 0.7526666219928302
37 188563 486869 91805479247 1.552646925963927
37 189223 416011 78718849453 2.303782833972946
37 191749 463231 88824081019 0.43472541897790506
37 192239 509867 98016322213 3.6168665590230376
37 193513 363829 70405641277 1.0005067880265415
37 198427 412949 81940231223 1.227658731979318
37 198571 363541 72188699911 2.3658325169817545
37 198959 357563 71140376917 2.8208225530106574
37 200351 491707 98513989157 0.08996363403275609
37 201589 345673 69683874397 0.7436169739812613
37 203843 339341 69172287463 0.1004164909827523
37 204487 462437 94562354819 0.6264273240230978
37 205399 381791 78419489609 0.2684950060211122
37 205417 479569 98511625273 2.807866608025506
37 205589 489457 100626975173 2.809808988007717
37 208231 343411 71508815941 4.943741782975849
37 210229 471533 99129911057 2.5207063379930332
37 210599 386537 81404305663 0.20403161301510409
37 211333 506873 107118991709 0.7119721630006097
37 214009 334897 71670972073 1.9720195370027795
37 214691 508727 109219108357 4.081458474975079
37 215471 434689 93662873519 0.9491939879953861
37 216841 399499 86627762659 5.659541645029094
37 219889 337219 74150748691 2.431611494976096
37 220919 333299 73632081781 4.782106628001202
37 222713 336983 75050494879 0.04702462500426918
37 223637 398921 89213495677 2.4964635109645315
37 224153 364349 81669921397 5.083582732011564
37 225871 494381 111666330851 0.8978702800231986
37 226241 368957 83473200637 1.8828135069925338
37 231289 511559 118317969551 1.0589954720344394
37 233071 310567 72384161257 1.5771530800266191
37 233911 331523 77546876453 2.709261725016404
37 236287 352333 83251707571 3.46239812503336
37 237487 473719 112502104153 0.5373033540090546
37 238471 387791 92476907561 3.2068122370401397
37 240587 288907 69507268409 1.2999283599783666
37 240893 364271 87750334003 0.024513250042218715
37 241271 304981 73583070851 0.5876081900205463
37 242659 366683 88978930097 2.423258872993756
37 243109 506173 123055211857 3.13607134798076
37 243623 327923 79889585029 0.9515761630027555
37 243707 291791 71111509237 0.5996718109818175
37 246329 289511 71314955119 0.7236310809967108
37 246979 386977 95575192483 1.19550218898803
37 251081 374893 94128509333 0.3897986820084043
37 251707 311419 78386342233 1.647813618008513
37 253417 468893 118825457381 2.6827794610289857
37 253909 333449 84665702141 2.108024648972787
37 254987 388621 99093302927 0.1686741320299916
37 260047 347993 90494535671 1.5644641849794425
37 261229 300397 78472407913 1.7074764859862626
37 261721 498761 130536227681 1.119221794011537
37 262187 291649 76466576363 0.7866071140160784
37 263957 457547 120772733479 1.027551717008464
37 267763 434437 116326154431 2.1613178530242294
37 269341 342691 92300736631 0.9604074460221455
37 270761 294053 79618084333 0.14591334899887443
37 271451 465209 126281448259 0.5280543109984137
37 273803 338369 92646447307 1.6823181330109946
37 273857 497711 136301641327 0.4796612429781817
37 274693 494471 135827722403 0.8381878739455715
37 277639 482281 133900014559 0.49692889401922
37 278809 438133 122155423597 0.8641231239889748
37 279553 383611 107239605883 2.05857122404268
37 281357 317693 89385149401 1.4558628359809518
37 282143 286619 80867544517 0.8288091520080343
37 282767 398471 112674449257 0.23982755100587383
37 284423 440941 125413762043 0.033235452021472156
37 284741 404291 115118223631 1.3981819149921648
37 286421 417181 119489399201 0.36193223000736907
37 289511 323567 93676205737 1.9658350960235111
37 292267 348209 101769999803 0.4494115909910761
37 297133 436741 129770163553 0.11600658303359523
37 297809 350029 104241786461 0.5639142359723337
37 299857 303689 91063272473 0.5720679019577801
37 301319 445363 134196333797 0.5150800709961914
37 303089 389981 118198951309 3.5875705700018443
37 306209 430981 131970261029 1.3934001120505854
37 306853 358931 110139054143 1.3270527180284262
37 312353 425149 132796565597 0.603600172966253
37 316423 331259 104817966557 1.3755905450088903
37 323879 383729 124281764791 1.1947680430021137
37 327251 377123 123413878873 0.13152506604092196
37 327277 366347 119896947119 0.7059803130105138
38 262153 655069 171728303557 2.1579016349860467
38 262193 635147 166531097371 2.767967242980376
38 263647 626011 165045922117 3.832231928012334
38 265547 778643 206766312721 3.1422161600203253
38 266417 906263 241443869671 2.466979368007742
38 268813 627059 168561610967 3.600906767998822
38 272417 649093 176823967781 2.8112604560446925
38 275059 921169 253375823971 3.3155047559994273
38 281063 858101 241180441363 0.9052007760037668
38 282913 780851 220912898963 1.710922585974913
38 283501 917771 260188996271 0.11637510400032625
38 284293 612217 174049007581 6.101595922955312
38 284467 483629 137576490743 0.8667345569701865
38 285553 715903 204428249359 5.621325450018048
38 286063 729947 208810828661 4.740884607017506
38 288853 490223 141602384219 0.10056847298983485
38 290347 887701 257741322247 0.556788838992361
38 290531 482971 140318047601 2.1031358710024506
38 291833 580183 169316545439 0.2769684209488332
38 292471 648211 189582919381 4.637335427047219
38 293803 531571 156177154513 2.668355119996704
38 294131 685109 201511795279 3.492317516996991
38 297191 924683 274807465453 2.7987760699470527
38 299617 811273 243071182441 3.88542776403483
38 300787 567811 170790167257 2.3146495929686353
38 301531 781987 235793322097 3.246052812959533
38 302507 670349 202785264943 1.9891427740221843
38 304009 695477 211431267293 4.076284437964205
38 304847 894139 272575591733 2.0648562100250274
38 305743 662773 202638205339 2.772142795030959
38 307163 711817 218643845171 2.45375479204813
38 310553 666983 207133571599 0.8230905090458691
38 312841 526271 164639145911 4.771497484005522
38 313241 605879 189786143839 6.186281935020816
38 313351 809843 253765113893 0.5139053789898753
38 316037 602647 190458749939 3.5648409059504047
38 322271 615289 198289801319 2.154028268007096
38 327401 763649 250019446249 2.9091615509823896
38 331537 586153 194331407161 1.6178786850068718
38 331651 429547 142459692097 4.2689906299929135
38 335809 431141 144781028069 4.590121538960375
38 336113 571673 192146727049 1.8288304370362312
38 341141 695677 237323947457 7.174487529962789
38 344171 773561 266237262931 0.6168277260148898
38 344429 635507 218887040503 5.378332544001751
38 344543 779477 268563344011 0.5040457680006512
38 347513 753373 261806911349 1.2587626120075583
38 351851 572461 201420975311 2.568016261968296
38 353021 463093 163481553953 0.28651655494468287
38 353711 768931 271979352941 0.8658174219890498
38 354883 452983 160755965989 1.5471920249983668
38 356333 398423 141971262859 0.5084337210282683
38 358591 710459 254764203269 4.318188750010449
38 363403 704801 256126797803 1.1524563339771703
38 367273 580969 213374227537 2.5148744179750793
38 371383 611297 227025313751 8.931540556019172
38 373207 625103 233292815321 4.154526982048992
38 373943 414577 155028167111 0.189297059958335
38 374501 466283 174623449783 1.943541577027645
38 375931 679909 255598870279 3.7470827529905364
38 376853 427681 161172867893 5.391544024983887
38 377633 395261 149263597213 2.9170594579773024
38 377761 705781 266616536341 2.608527928008698
38 378289 630677 238578171653 0.2829344170168042
38 380917 586121 223263452957 1.8603023009491153
38 381673 472249 180244692577 1.9099138929741457
38 382363 552523 211264351849 4.915905911999289
38 382919 506479 193940432201 1.609117220970802
38 383051 443123 169738708273 1.400380554026924
38 384599 497999 191529917401 4.521297700004652
38 386537 465293 179852960341 1.0676923360442743
38 387197 484609 187639150973 2.8511363979778253
38 391441 528197 206757961877 0.5698741230298765
38 392263 670577 263042545751 3.520239351026248
38 392981 557521 219095160101 3.3079928439692594
38 392983 588151 231133344433 0.11898648302303627
38 393073 448829 176422561517 0.8023734469898045
38 395959 556693 220427603587 0.4982790880021639
38 398989 470021 187533208769 0.8854306309949607
38 401101 662897 265888649597 9.199795024993364
38 406561 623563 253516396843 1.6913425080128945
38 409349 437137 178941593813 1.5220268919947557
38 409579 552821 226423872359 1.0510294039850123
38 417577 583981 243857034037 7.361516644014046
38 417793 449347 187734031171 1.5899108510348015
38 417811 587659 245530394449 2.025857343978714
38 418339 468133 195838291087 2.318184920004569
38 422183 577613 243858389179 6.965750230010599
38 423347 433549 183541668503 0.4864423990366049
38 425417 603563 256765960771 2.543294816976413
38 444967 594857 264691734719 5.181590944004711
38 454277 528433 240054957941 2.0835407699923962
38 454679 490921 223211469359 0.07712881301995367
38 459127 507371 232947725117 1.4747621919959784
38 464213 590813 274263075169 1.88858402101323
38 477677 559451 267236875327 4.518119526037481
38 481549 553279 266430949171 4.049544289999176
38 482767 491651 237352878317 1.343129143002443
